filename,width,height,class,xmin,ymin,xmax,ymax
de_dust20103.jpg,1600,900,tt,745,296,1326,900
de_dust20104.jpg,1600,900,ct,848,407,880,469
de_dust20104.jpg,1600,900,ct-head,856,406,872,423
de_dust20105.jpg,1600,900,ct-head,748,478,763,495
de_dust20105.jpg,1600,900,ct,741,478,772,564
de_dust20106.jpg,1600,900,tt,1138,335,1172,428
de_dust20106.jpg,1600,900,tt-head,1149,335,1165,354
de_dust20211.jpg,1600,900,tt-head,702,305,902,565
de_dust20211.jpg,1600,900,tt,650,298,1003,900
de_dust20212.jpg,1600,900,tt,820,433,836,470
de_dust20213.jpg,1600,900,tt,899,434,923,475
de_dust20215.jpg,1600,900,tt,1045,421,1065,477
de_dust20215.jpg,1600,900,tt-head,1049,421,1060,432
de_dust20216.jpg,1600,900,tt,811,449,834,502
de_dust20216.jpg,1600,900,tt-head,816,446,827,460
de_dust20217.jpg,1600,900,tt-head,908,390,947,429
de_dust20217.jpg,1600,900,tt,887,391,956,614
de_dust20218.jpg,1600,900,tt,809,339,872,490
de_dust20218.jpg,1600,900,tt-head,829,337,865,371
de_dust20219.jpg,1600,900,tt,938,231,996,375
de_dust20219.jpg,1600,900,tt,863,240,895,336
de_dust20219.jpg,1600,900,tt-head,964,230,986,262
de_dust20219.jpg,1600,900,tt-head,870,241,885,259
de_dust20220.jpg,1600,900,tt,627,291,656,366
de_dust20220.jpg,1600,900,tt-head,631,291,644,306
de_dust20221.jpg,1600,900,tt-head,1066,404,1090,427
de_dust20221.jpg,1600,900,tt,1053,405,1105,508
de_dust20222.jpg,1600,900,tt-head,1045,396,1066,420
de_dust20222.jpg,1600,900,tt,1033,395,1086,493
de_dust20223.jpg,1600,900,tt,860,450,926,580
de_dust20223.jpg,1600,900,tt-head,874,449,902,478
de_dust20224.jpg,1600,900,tt,776,324,817,421
de_dust20224.jpg,1600,900,tt-head,788,323,810,341
de_dust20225.jpg,1600,900,tt,750,324,795,432
de_dust20225.jpg,1600,900,tt-head,768,324,784,344
de_dust20226.jpg,1600,900,tt-head,768,414,794,444
de_dust20226.jpg,1600,900,tt,743,414,805,582
de_dust20227.jpg,1600,900,ct,890,407,917,465
de_dust20227.jpg,1600,900,ct-head,897,409,909,421
de_dust20228.jpg,1600,900,ct,739,455,785,585
de_dust20228.jpg,1600,900,ct-head,750,455,774,480
de_dust20229.jpg,1600,900,tt,768,431,848,673
de_dust20229.jpg,1600,900,tt-head,779,428,823,475
de_dust20230.jpg,1600,900,tt-head,768,400,835,485
de_dust20230.jpg,1600,900,tt,735,397,904,897
de_dust20231.jpg,1600,900,tt-head,708,350,902,549
de_dust20231.jpg,1600,900,tt,638,332,981,900
de_dust20232.jpg,1600,900,tt-head,1188,287,1588,644
de_dust20232.jpg,1600,900,tt,1042,289,1592,900
de_dust20233.jpg,1600,900,tt-head,722,318,824,454
de_dust20233.jpg,1600,900,tt,657,315,913,900
de_dust20234.jpg,1360,768,ct,727,367,770,498
de_dust20234.jpg,1360,768,ct-head,735,368,760,388
de_dust20235.jpg,1360,768,ct,824,358,940,578
de_dust20235.jpg,1360,768,ct-head,839,356,881,393
de_dust20236.jpg,1360,768,ct-head,781,394,814,431
de_dust20236.jpg,1360,768,ct,759,392,830,604
de_dust20237.jpg,1360,768,tt,657,382,674,422
de_dust20238.jpg,1360,768,tt,656,406,675,449
de_dust20239.jpg,1360,768,tt,754,380,778,446
de_dust20239.jpg,1360,768,tt-head,756,382,769,395
de_dust20240.jpg,1360,768,tt-head,930,288,953,311
de_dust20240.jpg,1360,768,tt,919,286,965,407
de_dust20241.jpg,1360,768,tt,512,253,590,438
de_dust20241.jpg,1360,768,tt-head,534,251,562,285
de_dust20242.jpg,1360,768,tt-head,572,327,613,367
de_dust20242.jpg,1360,768,tt,557,326,620,553
de_dust20243.jpg,1360,768,tt,640,403,695,462
de_dust20243.jpg,1360,768,tt-head,651,405,676,435
de_dust20244.jpg,1360,768,tt,691,328,735,450
de_dust20244.jpg,1360,768,tt-head,702,328,726,358
de_dust20245.jpg,1360,768,tt,551,299,631,515
de_dust20245.jpg,1360,768,tt-head,564,294,609,348
de_dust20246.jpg,1360,768,tt,816,354,840,407
de_dust20246.jpg,1360,768,tt-head,822,353,835,365
de_dust20247.jpg,1360,768,tt-head,356,326,379,348
de_dust20247.jpg,1360,768,tt,350,325,395,433
de_dust20248.jpg,1360,768,tt,641,357,699,544
de_dust20248.jpg,1360,768,tt-head,656,354,683,388
de_dust20249.jpg,1360,768,tt-head,499,289,552,341
de_dust20249.jpg,1360,768,tt,467,282,593,605
de_dust20250.jpg,1360,768,tt,441,332,632,706
de_dust20250.jpg,1360,768,tt-head,507,334,589,397
de_dust20251.jpg,1360,768,tt,773,268,951,593
de_dust20251.jpg,1360,768,tt-head,830,281,915,365
de_dust20252.jpg,1360,768,tt,376,306,456,441
de_dust20252.jpg,1360,768,ct,442,292,528,445
de_dust20252.jpg,1360,768,ct,38,346,234,723
de_dust20252.jpg,1360,768,ct-head,114,350,225,437
de_dust20252.jpg,1360,768,ct-head,457,299,491,341
de_dust20252.jpg,1360,768,tt-head,404,309,436,335
de_dust20253.jpg,1360,768,tt,384,337,453,454
de_dust20253.jpg,1360,768,tt,476,334,545,476
de_dust20253.jpg,1360,768,tt,580,314,723,692
de_dust20253.jpg,1360,768,tt-head,604,313,673,387
de_dust20253.jpg,1360,768,tt-head,488,334,523,366
de_dust20253.jpg,1360,768,tt-head,400,334,430,369
de_dust20254.jpg,1360,768,tt-head,724,332,796,412
de_dust20254.jpg,1360,768,tt-head,662,364,693,391
de_dust20254.jpg,1360,768,tt-head,603,370,625,390
de_dust20254.jpg,1360,768,tt,586,368,637,477
de_dust20254.jpg,1360,768,tt,654,363,709,460
de_dust20254.jpg,1360,768,tt,706,331,858,671
de_dust20255.jpg,1360,768,tt,574,342,747,768
de_dust20255.jpg,1360,768,tt-head,614,336,710,448
de_dust20256.jpg,1360,768,tt,660,330,688,397
de_dust20256.jpg,1360,768,tt-head,671,334,687,347
de_dust20257.jpg,1360,768,tt,697,356,735,424
de_dust20257.jpg,1360,768,tt-head,710,354,731,370
de_dust20258.jpg,1360,768,tt-head,668,399,711,434
de_dust20258.jpg,1360,768,tt,648,403,765,552
de_dust20259.jpg,1360,768,ct,728,339,796,511
de_dust20259.jpg,1360,768,ct-head,753,338,800,377
de_dust20260.jpg,1360,768,ct,618,329,652,419
de_dust20260.jpg,1360,768,ct-head,631,329,650,344
de_dust20261.jpg,1360,768,tt,621,386,648,454
de_dust20261.jpg,1360,768,tt,663,336,677,371
de_dust20261.jpg,1360,768,tt-head,627,387,639,400
de_dust20261.jpg,1360,768,tt-head,666,338,674,345
de_dust20262.jpg,1360,768,tt-head,597,337,625,364
de_dust20262.jpg,1360,768,tt-head,684,334,701,345
de_dust20262.jpg,1360,768,tt,582,332,648,491
de_dust20262.jpg,1360,768,tt,680,332,707,379
de_dust20263.jpg,1360,768,tt,360,329,402,424
de_dust20263.jpg,1360,768,tt,340,291,364,333
de_dust20264.jpg,1360,768,tt,715,389,759,523
de_dust20264.jpg,1360,768,tt,761,355,780,400
de_dust20264.jpg,1360,768,tt-head,727,389,749,412
de_dust20264.jpg,1360,768,tt-head,765,357,776,365
de_dust20265.jpg,1360,768,tt-head,638,370,701,428
de_dust20265.jpg,1360,768,tt,622,364,737,732
de_dust20266.jpg,1360,768,tt,674,343,704,420
de_dust20266.jpg,1360,768,tt-head,679,344,693,360
de_dust20267.jpg,1360,768,tt-head,744,319,761,341
de_dust20267.jpg,1360,768,tt,737,318,780,441
de_dust20268.jpg,1360,768,tt,527,293,636,603
de_dust20268.jpg,1360,768,tt-head,548,294,607,344
de_dust20269.jpg,1360,768,ct,428,342,511,513
de_dust20269.jpg,1360,768,ct-head,459,338,507,382
de_dust20270.jpg,1360,768,ct-head,592,386,658,449
de_dust20270.jpg,1360,768,ct,534,385,676,733
de_dust20272.jpg,1360,768,tt,734,399,788,516
de_dust20272.jpg,1360,768,tt-head,751,402,776,425
de_dust20272.jpg,1360,768,ct,551,311,572,354
de_dust20272.jpg,1360,768,ct,597,325,619,372
de_dust20272.jpg,1360,768,ct-head,599,325,614,337
de_dust20273.jpg,1360,768,tt-head,457,335,494,378
de_dust20273.jpg,1360,768,tt,435,328,531,566
de_dust20273.jpg,1360,768,ct,972,300,1004,376
de_dust20273.jpg,1360,768,ct,924,283,945,335
de_dust20273.jpg,1360,768,ct-head,976,301,996,319
de_dust20274.jpg,1360,768,tt-head,1,146,91,272
de_dust20274.jpg,1360,768,tt,1,141,233,762
de_dust20275.jpg,1360,768,tt,546,320,704,723
de_dust20275.jpg,1360,768,tt,124,316,184,440
de_dust20275.jpg,1360,768,tt-head,565,315,647,398
de_dust20275.jpg,1360,768,tt-head,140,317,175,356
de_dust20276.jpg,1360,768,tt,648,328,732,497
de_dust20276.jpg,1360,768,tt,517,375,574,464
de_dust20276.jpg,1360,768,tt-head,664,325,704,367
de_dust20276.jpg,1360,768,tt-head,528,378,561,400
de_dust20277.jpg,1360,768,tt,941,291,992,410
de_dust20277.jpg,1360,768,tt-head,966,287,983,314
de_dust20278.jpg,1360,768,tt-head,770,285,807,342
de_dust20278.jpg,1360,768,tt-head,1167,305,1196,329
de_dust20278.jpg,1360,768,tt,745,284,841,531
de_dust20278.jpg,1360,768,tt,1130,299,1193,412
de_dust20279.jpg,1360,768,tt,691,318,824,649
de_dust20279.jpg,1360,768,tt,1154,266,1207,351
de_dust20279.jpg,1360,768,tt-head,718,319,781,384
de_dust20279.jpg,1360,768,tt-head,1157,266,1188,291
de_dust20280.jpg,1360,768,tt,647,258,741,454
de_dust20280.jpg,1360,768,tt-head,669,259,707,298
de_dust20280.jpg,1360,768,tt,1047,238,1074,285
de_dust20281.jpg,1360,768,tt-head,716,388,734,413
de_dust20281.jpg,1360,768,tt,705,386,742,517
de_dust20282.jpg,1360,768,tt,611,347,683,528
de_dust20282.jpg,1360,768,tt-head,634,345,669,389
de_dust20283.jpg,1360,768,tt-head,702,353,766,413
de_dust20283.jpg,1360,768,tt,675,353,797,618
de_dust20285.jpg,1360,768,ct-head,865,314,923,369
de_dust20285.jpg,1360,768,ct-head,1066,337,1088,357
de_dust20285.jpg,1360,768,ct-head,1104,334,1126,353
de_dust20285.jpg,1360,768,ct,840,313,940,553
de_dust20285.jpg,1360,768,ct,1052,334,1089,416
de_dust20285.jpg,1360,768,ct,1096,333,1139,413
de_dust20286.jpg,1360,768,ct,784,341,832,475
de_dust20286.jpg,1360,768,ct,734,351,760,413
de_dust20286.jpg,1360,768,ct-head,795,341,827,371
de_dust20286.jpg,1360,768,ct-head,742,350,760,362
de_dust20287.jpg,1360,768,ct-head,802,344,843,388
de_dust20287.jpg,1360,768,ct,786,342,869,545
de_dust20287.jpg,1360,768,ct,710,356,725,406
de_dust20288.jpg,1360,768,ct,1109,373,1360,749
de_dust20288.jpg,1360,768,ct-head,1228,367,1352,453
de_dust20289.jpg,1360,768,tt,627,390,683,531
de_dust20289.jpg,1360,768,tt-head,635,392,659,417
de_dust20290.jpg,1920,1080,ct,961,452,1044,659
de_dust20290.jpg,1920,1080,ct-head,975,448,1018,486
de_dust20291.jpg,1920,1080,ct-head,1176,472,1231,525
de_dust20291.jpg,1920,1080,ct,1151,469,1261,724
de_dust20292.jpg,1920,1080,ct,1301,544,1480,789
de_dust20292.jpg,1920,1080,ct-head,1349,548,1414,608
de_dust20293.jpg,1920,1080,ct-head,1089,379,1242,515
de_dust20293.jpg,1920,1080,ct,1021,386,1331,1007
de_dust20295.jpg,1920,1080,ct,654,554,881,977
de_dust20295.jpg,1920,1080,ct-head,739,561,851,654
de_dust20296.jpg,1920,1080,ct-head,749,567,846,657
de_dust20296.jpg,1920,1080,ct,651,566,893,947
de_dust20297.jpg,1920,1080,tt,912,525,984,707
de_dust20297.jpg,1920,1080,tt-head,928,526,960,556
de_dust20298.jpg,1920,1080,tt,866,495,923,662
de_dust20298.jpg,1920,1080,tt,1006,506,1043,583
de_dust20298.jpg,1920,1080,tt-head,882,496,914,530
de_dust20298.jpg,1920,1080,tt-head,1014,504,1029,523
de_dust20299.jpg,1920,1080,tt,1039,521,1071,605
de_dust20299.jpg,1920,1080,tt-head,1043,520,1063,541
de_dust20300.jpg,1920,1080,tt,943,538,980,626
de_dust20300.jpg,1920,1080,tt-head,946,539,973,558
de_dust20303.jpg,1920,1080,tt-head,985,509,1012,540
de_dust20303.jpg,1920,1080,tt,965,508,1035,683
de_dust20303.jpg,1920,1080,tt,830,529,857,582
de_dust20305.jpg,1920,1080,tt,941,543,980,649
de_dust20305.jpg,1920,1080,tt-head,955,546,969,562
de_dust20306.jpg,1920,1080,tt,946,529,982,628
de_dust20306.jpg,1920,1080,tt-head,956,531,973,548
de_dust20307.jpg,1920,1080,tt-head,954,535,969,552
de_dust20307.jpg,1920,1080,tt,947,535,980,634
de_dust20309.jpg,1920,1080,tt,975,523,1010,626
de_dust20309.jpg,1920,1080,tt-head,989,524,1005,543
de_dust20312.jpg,1920,1080,tt,946,533,982,654
de_dust20312.jpg,1920,1080,tt-head,955,534,974,557
de_dust20313.jpg,1920,1080,tt,946,518,978,631
de_dust20313.jpg,1920,1080,tt-head,955,520,973,541
de_dust20319.jpg,1920,1080,tt,927,539,982,692
de_dust20319.jpg,1920,1080,tt-head,940,539,968,570
de_dust20322.jpg,1920,1080,ct,931,398,964,480
de_dust20322.jpg,1920,1080,ct-head,936,397,955,415
de_dust20323.jpg,1920,1080,ct,933,100,976,240
de_dust20323.jpg,1920,1080,ct-head,941,102,964,126
de_dust20325.jpg,1920,1080,tt,919,511,966,645
de_dust20325.jpg,1920,1080,tt-head,937,512,968,538
de_dust20326.jpg,1920,1080,tt-head,961,551,987,576
de_dust20326.jpg,1920,1080,tt,940,550,995,689
de_dust20327.jpg,1920,1080,tt-head,903,519,925,542
de_dust20327.jpg,1920,1080,tt,891,518,939,639
de_dust20328.jpg,1920,1080,tt,890,533,933,628
de_dust20328.jpg,1920,1080,tt-head,898,531,915,549
de_dust20329.jpg,1920,1080,tt-head,902,537,917,553
de_dust20329.jpg,1920,1080,tt,895,538,930,624
de_dust20330.jpg,1920,1080,tt,1050,507,1153,770
de_dust20330.jpg,1920,1080,tt-head,1081,505,1120,550
de_dust20331.jpg,1920,1080,tt-head,1013,501,1045,547
de_dust20331.jpg,1920,1080,tt,981,497,1070,751
de_dust20332.jpg,1920,1080,tt,939,536,1040,781
de_dust20332.jpg,1920,1080,tt-head,976,530,1016,581
de_dust20333.jpg,1920,1080,tt-head,961,523,997,567
de_dust20333.jpg,1920,1080,tt,934,523,1035,773
de_dust20339.jpg,1920,1080,ct,811,532,869,677
de_dust20339.jpg,1920,1080,ct-head,827,530,855,554
de_dust20340.jpg,1920,1080,ct-head,754,457,795,506
de_dust20340.jpg,1920,1080,ct,720,457,827,734
de_dust20341.jpg,1920,1080,tt-head,953,520,977,548
de_dust20341.jpg,1920,1080,tt,937,517,998,650
de_dust20342.jpg,1920,1080,tt,935,519,987,656
de_dust20342.jpg,1920,1080,tt-head,948,519,976,548
de_dust20345.jpg,1920,1080,ct,965,486,988,548
de_dust20345.jpg,1920,1080,ct,986,472,1000,515
de_dust20345.jpg,1920,1080,ct-head,969,486,982,497
de_dust20345.jpg,1920,1080,ct-head,987,473,996,481
de_dust20346.jpg,1920,1080,ct-head,970,512,993,530
de_dust20346.jpg,1920,1080,ct,968,514,996,592
de_dust20347.jpg,1920,1080,tt,870,552,914,616
de_dust20347.jpg,1920,1080,tt,821,550,917,808
de_dust20348.jpg,1920,1080,tt,681,541,845,994
de_dust20348.jpg,1920,1080,tt-head,749,542,830,645
de_dust20349.jpg,1920,1080,tt-head,1025,393,1114,515
de_dust20349.jpg,1920,1080,tt,973,390,1130,938
de_dust20356.jpg,1920,1080,tt-head,965,521,988,541
de_dust20356.jpg,1920,1080,tt,959,520,997,626
de_dust20362.jpg,1920,1080,ct,460,443,717,853
de_dust20362.jpg,1920,1080,ct-head,501,431,631,538
de_dust20363.jpg,1920,1080,ct,1069,437,1105,504
de_dust20363.jpg,1920,1080,ct-head,1075,437,1092,454
de_dust20364.jpg,1920,1080,ct-head,869,399,890,421
de_dust20364.jpg,1920,1080,ct,862,397,912,486
de_dust20365.jpg,1920,1080,ct,555,370,662,517
de_dust20365.jpg,1920,1080,ct-head,567,367,614,412
de_dust20366.jpg,1920,1080,tt,927,519,967,611
de_dust20366.jpg,1920,1080,tt-head,934,517,954,535
de_dust20367.jpg,1920,1080,tt,925,528,980,654
de_dust20367.jpg,1920,1080,tt-head,941,528,966,550
de_dust20369.jpg,1920,1080,tt,886,511,962,761
de_dust20369.jpg,1920,1080,tt-head,907,510,941,560
de_dust20370.jpg,1920,1080,ct,1012,497,1078,673
de_dust20370.jpg,1920,1080,ct-head,1026,495,1060,538
de_dust20371.jpg,1920,1080,tt,894,515,975,764
de_dust20371.jpg,1920,1080,tt-head,915,512,952,564
de_dust20373.jpg,1920,1080,tt,879,533,918,613
de_dust20373.jpg,1920,1080,tt-head,892,533,907,548
de_dust20374.jpg,1920,1080,tt-head,910,536,943,573
de_dust20374.jpg,1920,1080,tt,882,536,970,772
de_dust20375.jpg,1920,1080,ct-head,80,289,476,605
de_dust20375.jpg,1920,1080,ct,1,299,597,1080
de_dust20376.jpg,1920,1080,ct-head,1499,325,1920,692
de_dust20376.jpg,1920,1080,ct,1297,302,1920,1014
de_dust20378.jpg,1920,1080,tt,1066,544,1146,670
de_dust20378.jpg,1920,1080,tt-head,1075,546,1107,572
de_dust20379.jpg,1920,1080,tt,968,523,1036,664
de_dust20379.jpg,1920,1080,tt-head,972,524,1000,556
de_dust20380.jpg,1920,1080,tt,753,521,784,589
de_dust20380.jpg,1920,1080,tt-head,760,521,778,536
de_dust20381.jpg,1920,1080,tt-head,844,429,860,445
de_dust20381.jpg,1920,1080,tt,835,430,868,507
de_dust20382.jpg,1920,1080,tt,906,543,952,624
de_dust20382.jpg,1920,1080,tt-head,922,547,942,562
de_dust20383.jpg,1920,1080,ct-head,1027,484,1060,515
de_dust20383.jpg,1920,1080,ct,993,485,1068,642
de_dust20384.jpg,1920,1080,ct-head,1214,482,1248,518
de_dust20384.jpg,1920,1080,ct-head,1172,477,1259,652
de_dust20385.jpg,1920,1080,tt-head,925,520,949,551
de_dust20385.jpg,1920,1080,tt,911,518,965,680
de_dust20385.jpg,1920,1080,ct-head,861,562,914,599
de_dust20385.jpg,1920,1080,ct,828,559,942,723
de_dust20386.jpg,1920,1080,ct-head,888,512,944,553
de_dust20386.jpg,1920,1080,ct,854,512,950,733
de_dust20386.jpg,1920,1080,tt,939,527,987,691
de_dust20386.jpg,1920,1080,tt-head,952,527,973,554
de_dust20387.jpg,1920,1080,ct-head,926,526,975,571
de_dust20387.jpg,1920,1080,ct,895,525,984,755
de_dust20388.jpg,1920,1080,tt-head,901,503,932,533
de_dust20388.jpg,1920,1080,tt,886,500,952,663
de_dust20390.jpg,1920,1080,tt,954,533,986,619
de_dust20390.jpg,1920,1080,tt-head,967,532,978,547
de_dust20391.jpg,1920,1080,tt-head,948,527,967,549
de_dust20391.jpg,1920,1080,tt,943,524,978,623
de_dust20393.jpg,1920,1080,tt-head,935,546,952,561
de_dust20393.jpg,1920,1080,tt,933,547,970,632
de_dust20394.jpg,1920,1080,ct,900,511,926,536
de_dust20394.jpg,1920,1080,ct-head,905,510,919,525
de_dust20395.jpg,1920,1080,ct-head,971,553,999,580
de_dust20395.jpg,1920,1080,ct,961,551,1013,693
de_dust20398.jpg,1920,1080,tt,889,486,950,655
de_dust20398.jpg,1920,1080,tt-head,916,488,950,518
de_dust20399.jpg,1920,1080,tt-head,930,522,960,552
de_dust20399.jpg,1920,1080,tt,909,523,975,694
de_dust20400.jpg,1920,1080,tt-head,929,532,957,568
de_dust20400.jpg,1920,1080,tt,911,534,966,701
de_dust20402.jpg,1920,1080,ct,779,549,920,898
de_dust20402.jpg,1920,1080,ct-head,848,539,923,610
de_dust20403.jpg,1920,1080,ct,887,582,984,844
de_dust20403.jpg,1920,1080,ct-head,926,579,982,627
de_dust20404.jpg,1920,1080,tt-head,1047,309,1084,346
de_dust20404.jpg,1920,1080,ct,953,351,1020,510
de_dust20404.jpg,1920,1080,ct-head,981,349,1019,383
de_dust20405.jpg,1920,1080,tt-head,992,447,1048,493
de_dust20405.jpg,1920,1080,ct-head,947,545,984,581
de_dust20405.jpg,1920,1080,ct,910,539,989,725
de_dust20406.jpg,1920,1080,ct-head,797,561,850,604
de_dust20406.jpg,1920,1080,tt-head,897,457,972,508
de_dust20406.jpg,1920,1080,tt,880,454,993,809
de_dust20406.jpg,1920,1080,ct,760,559,865,809
de_dust20407.jpg,1920,1080,ct-head,791,535,848,593
de_dust20407.jpg,1920,1080,ct,718,529,855,838
de_dust20407.jpg,1920,1080,tt,866,418,1039,842
de_dust20410.jpg,1920,1080,tt,920,538,1020,791
de_dust20410.jpg,1920,1080,tt-head,935,542,983,598
de_dust20416.jpg,1920,1080,tt-head,1072,483,1140,563
de_dust20416.jpg,1920,1080,tt-head,905,503,981,558
de_dust20416.jpg,1920,1080,tt,1044,483,1196,829
de_dust20416.jpg,1920,1080,tt,893,502,1016,733
de_dust20417.jpg,1920,1080,tt-head,961,500,1012,571
de_dust20417.jpg,1920,1080,tt-head,761,507,826,559
de_dust20417.jpg,1920,1080,tt,924,500,1058,844
de_dust20417.jpg,1920,1080,tt,745,504,851,761
de_dust20424.jpg,1920,1080,ct,805,446,833,487
de_dust20424.jpg,1920,1080,ct,943,523,988,600
de_dust20424.jpg,1920,1080,ct-head,944,523,974,538
de_dust20426.jpg,1920,1080,tt,896,516,1073,916
de_dust20426.jpg,1920,1080,tt-head,945,505,1030,586
de_dust20427.jpg,1920,1080,tt,921,559,1132,995
de_dust20427.jpg,1920,1080,tt-head,971,554,1052,643
de_dust20432.jpg,1920,1080,ct,1037,481,1152,712
de_dust20432.jpg,1920,1080,ct-head,1060,486,1130,547
de_dust20439.jpg,1920,1080,tt-head,967,521,1035,588
de_dust20439.jpg,1920,1080,tt,932,515,1093,895
de_dust20443.jpg,1920,1080,tt,991,475,1014,530
de_dust20444.jpg,1920,1080,tt,897,515,931,584
de_dust20444.jpg,1920,1080,tt-head,903,517,918,533
de_dust20445.jpg,1920,1080,tt,973,544,999,617
de_dust20445.jpg,1920,1080,tt-head,977,544,994,558
de_dust20448.jpg,1920,1080,ct,823,537,867,642
de_dust20448.jpg,1920,1080,ct-head,830,537,860,559
de_dust20448.jpg,1920,1080,ct,1186,541,1217,580
de_dust20449.jpg,1920,1080,ct,356,451,526,866
de_dust20449.jpg,1920,1080,ct-head,383,465,484,562
de_dust20449.jpg,1920,1080,ct,746,504,787,572
de_dust20449.jpg,1920,1080,ct-head,752,504,770,520
de_dust20450.jpg,1920,1080,tt,905,481,932,529
de_dust20450.jpg,1920,1080,tt-head,907,481,922,494
de_dust20451.jpg,1920,1080,tt,824,517,893,721
de_dust20451.jpg,1920,1080,tt-head,852,516,876,550
de_dust20452.jpg,1920,1080,ct,843,588,933,758
de_dust20452.jpg,1920,1080,ct-head,874,586,919,631
de_dust20452.jpg,1920,1080,ct-head,937,506,959,533
de_dust20452.jpg,1920,1080,ct,931,508,970,635
de_dust20452.jpg,1920,1080,ct,889,491,909,518
de_dust20455.jpg,1920,1080,ct,1046,551,1099,666
de_dust20455.jpg,1920,1080,ct-head,1074,548,1101,574
de_dust20456.jpg,1920,1080,ct,478,476,518,587
de_dust20456.jpg,1920,1080,ct,1065,483,1114,627
de_dust20456.jpg,1920,1080,ct-head,475,465,505,505
de_dust20456.jpg,1920,1080,ct-head,1075,484,1106,509
de_dust20457.jpg,1920,1080,ct,615,492,805,861
de_dust20457.jpg,1920,1080,ct,1182,511,1236,665
de_dust20457.jpg,1920,1080,ct-head,625,492,730,584
de_dust20457.jpg,1920,1080,ct-head,1202,511,1228,539
de_dust20457.jpg,1920,1080,tt-head,1227,514,1250,545
de_dust20457.jpg,1920,1080,tt,1223,517,1259,655
de_dust20458.jpg,1920,1080,ct-head,101,328,394,555
de_dust20458.jpg,1920,1080,ct,1,327,444,1079
de_dust20459.jpg,1920,1080,ct,933,494,988,622
de_dust20459.jpg,1920,1080,ct-head,937,494,961,517
de_dust20461.jpg,1920,1080,tt,926,514,975,628
de_dust20461.jpg,1920,1080,tt-head,931,515,961,538
de_dust20462.jpg,1920,1080,tt-head,837,500,879,537
de_dust20462.jpg,1920,1080,tt,835,501,904,701
de_dust20463.jpg,1920,1080,tt-head,933,519,987,571
de_dust20463.jpg,1920,1080,tt,925,516,1007,732
de_dust20466.jpg,1920,1080,tt-head,957,514,983,549
de_dust20466.jpg,1920,1080,tt,943,515,1005,645
de_dust20467.jpg,1920,1080,ct-head,94,431,167,504
de_dust20467.jpg,1920,1080,ct,48,434,206,711
de_dust20468.jpg,1920,1080,tt,961,425,1019,572
de_dust20468.jpg,1920,1080,tt-head,992,425,1015,452
de_dust20472.jpg,1920,1080,ct,829,543,873,671
de_dust20472.jpg,1920,1080,ct-head,845,543,868,568
de_dust20472.jpg,1920,1080,tt,853,471,867,507
de_dust20472.jpg,1920,1080,tt,808,474,821,503
de_dust20473.jpg,1920,1080,tt,925,473,1036,727
de_dust20473.jpg,1920,1080,tt-head,973,477,1015,545
de_dust20474.jpg,1920,1080,tt-head,1090,442,1126,479
de_dust20474.jpg,1920,1080,tt,1050,441,1131,645
de_dust20475.jpg,1920,1080,tt,964,528,1095,796
de_dust20475.jpg,1920,1080,tt-head,992,522,1061,585
de_dust20476.jpg,1920,1080,tt-head,1059,557,1091,592
de_dust20476.jpg,1920,1080,tt,1033,558,1092,732
de_dust20477.jpg,1920,1080,ct,1016,535,1062,634
de_dust20477.jpg,1920,1080,ct-head,1024,533,1050,554
DL2b5klW0AAp3JI.jpg,1200,675,tt-head,241,214,384,429
DL2b5klW0AAp3JI.jpg,1200,675,tt-head,852,199,997,407
DL2b5klW0AAp3JI.jpg,1200,675,tt,158,210,527,675
DL2b5klW0AAp3JI.jpg,1200,675,tt,754,193,1156,675
download.jpg,300,168,ct-head,141,4,180,53
download.jpg,300,168,ct-head,40,28,67,49
get_money_img.png,570,306,ct-head,87,34,182,136
get_money_img.png,570,306,ct-head,376,37,465,132
get_money_img.png,570,306,ct,26,36,239,306
get_money_img.png,570,306,ct,338,36,509,306
guide-CSGO-mental-fortitude-img1.jpg,800,450,ct-head,124,213,166,247
guide-CSGO-mental-fortitude-img1.jpg,800,450,ct-head,293,213,330,248
guide-CSGO-mental-fortitude-img1.jpg,800,450,ct-head,385,212,422,245
guide-CSGO-mental-fortitude-img1.jpg,800,450,ct,66,213,171,415
guide-CSGO-mental-fortitude-img1.jpg,800,450,ct,253,211,338,441
guide-CSGO-mental-fortitude-img1.jpg,800,450,ct,361,210,430,410
hqdefault.jpg,480,360,tt,69,133,114,276
hqdefault.jpg,480,360,tt,132,135,185,276
hqdefault.jpg,480,360,tt,210,135,268,277
hqdefault.jpg,480,360,tt,293,120,353,282
hqdefault.jpg,480,360,tt,353,123,409,275
hqdefault.jpg,480,360,tt-head,70,133,103,162
hqdefault.jpg,480,360,tt-head,140,133,181,162
hqdefault.jpg,480,360,tt-head,229,136,250,166
hqdefault.jpg,480,360,tt-head,317,119,346,151
hqdefault.jpg,480,360,tt-head,370,123,396,150
maxresdefault-250x250.jpg,250,250,ct-head,89,45,124,75
maxresdefault-250x250.jpg,250,250,ct,41,43,172,250
maxresdefault.jpg,1280,720,ct-head,744,42,1042,362
maxresdefault.jpg,1280,720,ct,457,33,1254,720
MediaHandler.jpg,665,373,tt-head,429,16,494,92
MediaHandler.jpg,665,373,tt,409,19,588,373
post-g1-1024x614.jpg,1024,614,tt,714,274,793,420
